page-link,name,price,adresse,image-link,devise,quartier,ville,pays
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-3818707,Poulets,Prixsur,"Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/3818707_uploaded_image2_1659828045.jpeg""); width: 432px;",demande,"Niaga,","Niaga,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-espagnols-3818867,Pigeons espagnols,10000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3818867_uploaded_image1_1659851278.jpg""); width: 416px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-portugais-espagnols-3818868,Pigeons portugais espagnols,20000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3818868_uploaded_image2_1659851736.jpeg""); width: 416px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3820323,Poulet de chair,3000,"Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3820323_uploaded_image1_1659956851.jpg""); width: 414px;",CFA,"Mariste,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-3820532,Poulets,Prixsur,"Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/3820532_uploaded_image2_1659963344.jpeg""); width: 432px;",demande,"Niaga,","Niaga,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-3829942,Pigeons voyageurs,2000,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3829942_uploaded_image2_1660489290.jpeg""); width: 407px;",CFA,Dakar,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/diamant-mandarin-huppe-3841798,Diamant Mandarin Huppé,Prixsur,"Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3841798_uploaded_image1_1661198573.jpg""); width: 410px;",demande,Point,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3856160,Pigeon voyageur,7000,"Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3856160_uploaded_image1_1662023975.jpg""); width: 498px;",CFA,Grand,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3856165,Pigeon,3000,"Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3856165_uploaded_image2_1662024131.jpeg""); width: 498px;",CFA,Grand,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-pintade-3859176,Poussin pintade,1500,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3859176_uploaded_image1_1662124807.jpg""); width: 568px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahmans-hermine-et-cochins-3868279,Brahmans Herminé et Cochins,Prixsur,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3868279_uploaded_image2_1662589600.jpeg""); width: 610px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-chair-3869035,Poulet chair,4000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3869035_uploaded_image2_1662638536.jpeg""); width: 488px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-bleues-hollandaises-3879015,Poussins Bleues Hollandaises,1500,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3879015_uploaded_image2_1663241116.jpeg""); width: 602px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/bleues-dhollandes-3879030,Bleues d’Hollandes,15000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3879030_uploaded_image2_1663241522.jpeg""); width: 602px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-de-caille-3882380,Poussins de caille,500,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3882380_uploaded_image1_1663498641.jpg""); width: 585px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3911548,Pigeon,10000,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3911548_uploaded_image2_1665233800.jpeg""); width: 506px;",CFA,Hann,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-male-engoura-3911550,Lapin mâle engoura,20000,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3911550_uploaded_image2_1665233894.jpeg""); width: 506px;",CFA,Hann,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3916214,Pigeons,Prixsur,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3916214_uploaded_image2_1665526226.jpeg""); width: 369px;",demande,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-male-fauve-3934536,Lapin male Fauve,65000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3934536_uploaded_image2_1666646312.jpeg""); width: 415px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-3937288,Lapin,25000,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3937288_uploaded_image2_1666813728.jpeg""); width: 536px;",CFA,Hann,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-brahma-3941235,Paire Brahma,80000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3941235_uploaded_image2_1667077382.jpeg""); width: 671px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-choie-et-bramane-3956033,Coq choie & bramane,50000,"Tambacounda, Sénégal","background-image: url(""https://images.coinafrique.com/3956033_uploaded_image2_1667909977.jpeg""); width: 406px;",CFA,"Tambacounda,","Tambacounda,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-3956250,Poussins,30000,"Touba, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3956250_uploaded_image1_1667916487.jpg""); width: 469px;",CFA,"Touba,","Touba,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-pan-indien-3958692,Pigeons Pan Indien,30000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3958692_uploaded_image2_1668044083.jpeg""); width: 444px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-dinde-chair-3981127,Poussin dinde chair,3000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3981127_uploaded_image1_1669459933.jpg""); width: 461px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-bleu-holande-3981130,Poussin bleu holande,30000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3981130_uploaded_image1_1669460038.jpg""); width: 461px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/male-brahma-3983729,Mâle Brahma,20000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3983729_uploaded_image2_1669650251.jpeg""); width: 506px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-3986519,Pigeon Mondain,85000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3986519_uploaded_image1_1669815997.jpg""); width: 415px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3989311,Pigeons,80000,"Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3989311_uploaded_image2_1669935035.jpeg""); width: 411px;",CFA,"Cambérène,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-mal-cochain-3990507,Coq mal cochain,65000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3990507_uploaded_image2_1669994795.jpeg""); width: 381px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-francais-3999035,Pigeon français,25000,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3999035_uploaded_image2_1670454354.jpeg""); width: 419px;",CFA,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-brahma-4005445,Couple Brahma,Prixsur,"Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4005445_uploaded_image2_1670854769.jpeg""); width: 554px;",demande,"Yoff,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-4009110,Pigeons,12000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/4009110_uploaded_image2_1671058199.jpeg""); width: 415px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-4012177,Poules,35000,"Touba, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4012177_uploaded_image3_1671225532.jpeg""); width: 469px;",CFA,"Touba,","Touba,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-4012180,Lapins,30000,"Touba, Sénégal","background-image: url(""https://images.coinafrique.com/4012180_uploaded_image2_1671225603.jpeg""); width: 469px;",CFA,"Touba,","Touba,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-4013190,Pigeon,50000,"Kaolack, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4013190_uploaded_image1_1671298740.jpg""); width: 379px;",CFA,"Kaolack,","Kaolack,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-4019426,Pigeons,15000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4019426_uploaded_image2_1671715622.jpeg""); width: 443px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeons-4019501,Couple pigeons,14000,"Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4019501_uploaded_image2_1671719533.jpeg""); width: 369px;",CFA,"Mariste,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-mondain-4021333,Couple mondain,90000,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4021333_uploaded_image1_1671837659.jpg""); width: 424px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-texan-4021335,Couple texan,40000,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4021335_uploaded_image2_1671837754.jpeg""); width: 424px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-4021629,Poulets de chair,3000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4021629_uploaded_image2_1671880183.jpeg""); width: 418px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-4028864,Poulet de chair,3500,"Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4028864_uploaded_image2_1672481470.jpeg""); width: 406px;",CFA,"Rufisque,","Rufisque,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-4030993,Coq cochin,50000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4030993_uploaded_image1_1672682272.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-4030997,Coq Cochin,50000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4030997_uploaded_image1_1672682387.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perruche-ondulee-4033032,Perruche ondulée,20000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4033032_uploaded_image2_1672783609.jpeg""); width: 579px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perruches-anglaise-couple-4033120,Perruches anglaise - couple,50000,"Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4033120_uploaded_image2_1672788352.jpeg""); width: 579px;",CFA,"Dieuppeul-Derklé,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-voyageur-blanc-4034942,Couple voyageur blanc,15000,"Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4034942_uploaded_image2_1672874901.jpeg""); width: 593px;",CFA,"Cambérène,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeons-voyageurs-4034954,Couple pigeons voyageurs,12000,"Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4034954_uploaded_image2_1672875777.jpeg""); width: 593px;",CFA,"Cambérène,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-angoura-4036533,Couple angoura,30000,"Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4036533_uploaded_image2_1672950565.jpeg""); width: 593px;",CFA,"Cambérène,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-de-chair-4041126,Poussins de chair,35000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4041126_uploaded_image2_1673258391.jpeg""); width: 573px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chairs-4044027,Poulets de chairs,4000,"Ziguinchor, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4044027_uploaded_image1_1673388793.jpg""); width: 603px;",CFA,"Ziguinchor,","Ziguinchor,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-braman-cochin-4050193,Poulet Braman cochin,950000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4050193_uploaded_image2_1673725688.jpeg""); width: 554px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-braman-cochin-4050206,Couple   Braman Cochin,95000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4050206_uploaded_image2_1673726092.jpeg""); width: 554px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-chochin-4050293,Coq Chochin,95000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4050293_uploaded_image2_1673730559.jpeg""); width: 554px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-4052032,Lapereaux,20000,"Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4052032_uploaded_image1_1673874541.jpg""); width: 446px;",CFA,"Mariste,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereau-angora-4054751,Lapereau Angora,10000,"Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4054751_uploaded_image1_1674032700.jpg""); width: 397px;",CFA,"Niaga,","Niaga,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-pondeuses-4055238,Poules pondeuses,Prixsur,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4055238_uploaded_image3_1674134822.jpeg""); width: 369px;",demande,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-tete-de-lion-4060697,Lapin nain tête de lion,25000,"Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4060697_uploaded_image2_1674397870.jpeg""); width: 507px;",CFA,Mermoz-Sacré,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-angora-4062470,Lapin Angora,25000,"Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4062470_uploaded_image1_1674512420.jpg""); width: 397px;",CFA,"Niaga,","Niaga,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4069804,Lapin,15000,"Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/4069804_uploaded_image2_1675001928.jpeg""); width: 397px;",CFA,"Rufisque,","Rufisque,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-femelle-angora-4088341,Lapin femelle Angora,20000,"Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4088341_uploaded_image1_1675964415.jpg""); width: 397px;",CFA,"Niaga,","Niaga,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-papillon-4097932,Lapin papillon,30000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4097932_uploaded_image1_1676574876.jpg""); width: 394px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-cou-nu-4098076,Poussins cou nu,2500,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4098076_uploaded_image2_1676582659.jpeg""); width: 602px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-4099352,Poulet,5000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4099352_uploaded_image1_1676659955.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-4099353,Poulet,5000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4099353_uploaded_image1_1676660089.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
